3234,SYLWIA,KOMAR
959,TYMON,LYTVYN
4353,MARIA,SZAŁKO
1048,ADAM,SKULSKI
944,BARBARA,NAGÓREK
3610,ANNA,BORDZOŁ
78,RYSZARD,SZOMBARA
4679,ANNA,SUMKA
1562,SZYMON,HAJ
2507,MARIA,KOZUBSKA
4062,ANDRZEJ,GOŚCINIECKI
3040,KLARA,ŻYSZKA
1753,TERESA,BROMIRSKA
24,IWONA,POGWIZD
2674,ZOFIA,KOZŁOWSKA
1737,BRONISŁAWA,FORNAL
4281,IZABELA,ERKIERT
106,TADEUSZ,MRÓZ
2057,RAFAEL,SZCZEPIŃSKI
1115,IRENA,SOBCZYŃSKA
473,MARCIN,KORSAK
4910,BOGUMIŁA,LEWKOWICZ
2789,RENATA,PAWŁOWSKA
4274,PRZEMYSŁAW,KOS
91,JANINA,NARLOCH
540,MAŁGORZATA,FOREMNIAK
1052,KAMIL,MIERNIK
4331,EWELINA,SŁABOŃ
4568,LUCYNA,MIKUTA
1117,DOROTA,ZEMBRZUSKA
2832,JANINA,BACHORZ
2474,SZYMON,SADOWSKI
4490,WIKTORIA,PRUSIŃSKA
3920,DANUTA,SKRZYPEK
4105,DAWID,TELECKI
4348,HENRYK,WALKIEWICZ
270,ROMA,URBANIAK
1923,OLIMPIA,TOMCZYK
4722,MACIEJ,BANACZEK
3608,WIKTORIA,MĘDRECKA
4751,DAWID,KRZEŚLIŃSKI
2776,MARCIN,LABUDDA
1801,DENYS,CIEŚLAK
4455,ZYGMUNT,MAKAREWICZ
380,JERZY,KAWAŁKO
3794,ALICJA,DZIURA
869,WŁADYSŁAWA,STAŃKOWSKA
166,MAGDALENA,NADZIEJA
4061,STANISŁAW,MADEJSKI
4456,LECH,STURM
668,WŁADYSŁAW,RZYMKIEWICZ
1797,MAŁGORZATA,POSAK
3037,STANISŁAWA,NIEDBAŁA
2988,ZOFIA,SAK
696,ELŻBIETA,ŚWIĘCKA
1805,ANIELA,HAJKA
250,KAMILA,DELOST
695,GRZEGORZ,GUDZENKO
2999,EMILIA,SUTOR
3048,WITOLD,TRESZCZOTKO
4570,BOLESŁAW,SŁAWEK
1024,JUSTYNA,BIESIADECKA
866,FRANCISZEK,FARES
4620,MARIA,BIAŁA
4541,DANUTA,HABDAS
647,JAN,LOBER
1102,DANUTA,DASZKIEWICZ
4000,FABIAN,KUBIAK
2373,STANISŁAWA,BYSTRZOWSKA
3022,MICHAŁ,JANOWICZ
1912,JOLANTA,GRADYS
4974,ANDRZEJ,WIELGAT
3331,HENRYK,CHAŁABIŚ
1482,SCOTT,RYNKIEWICZ
2846,RAFAŁ,BEDNARCZYK
970,KAROLINA,STASIAK
4405,HANNA,SIECZKA
650,STANISŁAW,MIKICKI
1995,BIBIANNA,SZAR
2099,TYMON,TUŻNIK
2184,MONIKA,NIEPSUJ
2355,STANISŁAW,HUMENNYI
3674,MARIAN,GRACZYK
2828,STANISŁAW,HOJNACKI
1672,ARKADIUSZ,JÓŹWIAK
2596,BEATA,KRAUS
1307,KAZIMIERZ,POLMAŃSKI
4333,EWA,CZERNIS
3028,MAŁGORZATA,KOWALSKA
3575,JAN,POLASIK
590,MATEUSZ,MIELCZAREK
65,WŁADYSŁAW,TUREK
746,KATARZYNA,RESZOTNIK
2605,STANISŁAW,CHĘCIŃSKI
4625,JÓZEF,KUJAWA
937,TOMASZ,ADAMEK
4534,ANDRZEJ,ŚMIGER
601,DANUTA,NYCZ
2328,BARBARA,PACHOLCZAK
3341,WALDEMAR,DZIÓB
1586,SARA,PILKOWSKA
1511,KAMIL,KUŹMIŃSKI
332,TOMASZ,MYKHALCHUK
1783,INEZ,KARCZ
4478,ROMAN,FILIPOWSKI
2899,MARIANNA,GODZIEBA
1714,DOROTA,ZAJĄC
3638,ZOFIA,SENWICKA
4700,BEATA,OMAŃSKA
158,DAWID,TATARCZUCH
4147,JAN,RYGIELSKI
2298,MONIKA,KAFTAN
862,JACEK,BOROWSKI
1001,WERONIKA,GUBAŁA
4449,JULITTA,KIKUT
3611,ZYGMUNT,CZARNECKI
3669,HALINA,WIECZOREK
2972,WŁADYSŁAWA,KRAMEK
2710,MARTA,GÓRA
1365,JOANNA,KRUSZYŃSKA
2270,ZUZANNA,KUBIK
3537,ZUZANNA,URBAN
2686,ELŻBIETA,STALMACH
1617,MARTYNA,WÓJTOWICZ
2688,MATEUSZ,COK
2212,KONRAD,RYMSZA
4612,ALEKSANDER,ZAJĄC
3478,MICHAŁ,BRDAK
3116,ANDRZEJ,MONIKOWSKI
2004,ANDRZEJ,TYSZKOWSKI
1005,ANTONI,JANAS
727,WIESŁAW,KUBIAK
1951,STEFAN,POLUS
2534,KLAUDIA,WYKA
82,BOŻENA,ZUZIAK
1042,HANNA,KRÓL
1920,KRZYSZTOF,JÓŹWIAK
1147,ALEKSANDRA,WILAMOWSKA
4666,MARIA,KŁOS
1604,ANNA,BAŁUK
2027,KONRAD,KAMIONKA
3133,ERNEST,CIESIÓŁKA
3004,ANIELA,STAWICKA
3525,KAMILA,KOZAK
1080,MAGDALENA,NAHLIK
4767,LILIANA,DOBROWOLSKA
1276,IRENA,MARSZELEWSKA
2553,ANNA,TYCZYŃSKA
3315,CARMEN,KŁOS
3609,HELENA,NIECIKOWSKA
1454,MAŁGORZATA,DYRAGA
2814,ROMAN,GUZY
1306,AGNIESZKA,JANDUŁA
3324,KATARZYNA,COPIA
4525,DOMINIK,JASIUKIEWICZ
561,LEON,KRZYŻAK
1993,IWONA,JANAS
4880,ZUZANNA,KOTECKA
556,DARIUSZ,ŚPIEWANEK
3811,FLORENTYNA,LICHOCKA
1270,PAULINA,ŁOPATO
806,KRZYSZTOF,ZEMŁA
1748,ANNA,SCHABIŃSKA
3666,WŁADYSŁAWA,STOLARSKA
884,FILIP,DARABASZ
2134,DARIUSZ,KAMELA
4248,BARBARA,TOKARCZYK
4052,MACIEJ,WERNO
3539,ZOFIA,KASIŃSKA
1643,ZBIGNIEW,WOŹNIAK
2934,DOROTA,KIBLER
1504,FRANCISZEK,KUBAT
4975,ANNA,PIETKIEWICZ
4502,MARCIN,REWER
2055,KLAUDIA,BIERNACKA
824,AMELIA,FLORCZYK
4896,ANNA,MALINOWSKA
3166,JAN,GUMIŃSKI
2319,ALEKSANDRA,GOTTFRIED
1262,DAMIAN,KIERSZNOWSKI
1155,FRANCISZEK,LIS
208,PIOTR,KREMEŹ
2130,STANISŁAWA,TWOREK
423,JAN,LISZKA
2595,GRZEGORZ,POMARAŃSKI
2599,CZESŁAWA,KARETA
1606,WALENTY,SCHWEGMANN
445,BOGUMIŁA,KACZMAREK
2806,MONIKA,PASOWICZ
4398,GABRIEL,OLSZEWSKI
1834,WITOLD,WIERZCHOWSKI
126,PRZEMYSŁAW,WYPYCH
1721,ŁUKASZ,BOROWSKI
935,JANINA,SUKHORUKOVA
4311,SZYMON,ŻURAWSKI
1660,JAROSŁAW,BASZUCKI
265,MIROSŁAWA,PÓŁROLNICZAK
1542,NORBERT,DZIADYK
4999,WOJCIECH,KONIECZNY
606,PAWEŁ,MIKOŁAJCZAK
2804,IWONA,RZEKĘĆ
2269,WŁADYSŁAW,GRUSZECKI
2601,KATARZYNA,NOWOWIEJSKA
3789,LUDWIK,KOWALCZYK
281,HENRYK,CHODAKOWSKI
546,FRYDERYK,WALKÓW
3544,ROMAN,NEHRING
1402,HANNA,CELIŃSKA-MYSŁAW
309,NATALIA,SKUBICH
1860,ROMAN,GRABOWSKI
2991,KRZYSZTOF,LANKOSZ
4764,DAMIAN,LABRZYCKI
2024,MAGDALENA,KASPERSKA
1990,DARIUSZ,OLEJARZ
3771,ROBERT,ĆWIEK
1049,ANNA,CHYLEWSKA
2007,ZOFIA,KURSA
2453,JACEK,RYSZKOWSKI
257,ZBIGNIEW,CYBULAK
3981,JACEK,PRACKI
197,ANTONI,TKACZUK
4701,HELGA,SZYMAŃSKA
4785,RYSZARD,KRZEMIŃSKI
3573,TERESA,BUCZKOWSKA
1136,MARCEL,ZUBIK
852,OLIWIA,ZIELIŃSKA
3983,BARTŁOMIEJ,MANIAK
3971,KINGA,NOWIŃSKA
2100,ANIELA,FIGAS
3030,MAGDALENA,MAZEK
4375,HENRYK,CZERNIAK
1088,KRYSTIAN,KOKOT
511,STANISŁAWA,BARCIKOWSKA
2193,MARSHALL,LOMBARDO
4909,IWONA,STUPAK
1479,JAKUB,FOLWARSKI
3689,GABRIEL,MONCZAK
4385,WIKTOR,BYCHOLD
661,STEFAN,CIECHACKI
3800,MARIA,SZPOTON
395,AGNIESZKA,CZWORDON
3965,ADELA,KARDASZ
3624,HENRYK,MATYSEK
1921,HENRYKA,AUER
67,JADWIGA,ŻURAWSKA
4834,ANDRZEJ,CZERWONKA
3178,MARIA,STOCHEL
4515,KSAWERY,BIERNAT
1071,EWA,BUBIAK
3046,MARIA,SURMA
3472,HALINA,ANTOSIK
471,DARIUSZ,KURAS
4742,MARIANNA,MYŚLIWCZYK
3322,RAFAŁ,KASPRZAK
4325,ROBERT,MULARCZYK
2583,MARIUSZ,PONISZ
3019,AUGUSTYN,DONART
28,SZYMON,TRUCHAN-SZOSTEK
460,RAFAŁ,SUROWIECKI
4898,DANUTA,POGODA
3207,MICHALINA,KOSTRZEWA
2594,BOŻENA,GABER
4948,JOANNA,WOJCIECHOWSKA
1589,TERESA,SIEROCIŃSKA
1101,PAULINA,KALINOWSKA
3420,ZYGMUNT,KLAMKA
3156,MARZENNA,PUŚ
4694,KATARZYNA,MĘKAL
3888,HELENA,WIECZOREK
4011,JOANNA,GIERSBERG
2730,KATARZYNA,WÓJCIK
1329,CZESŁAW,KOLBUSZ
3616,WOJCIECH,RUKAT
563,JANUSZ,STANIKOWSKI
4220,JAKUB,CZARNECKI
2201,MARIANNA,ŁOPATECKA
3131,SYLWIUSZ,MISTRZAK
4217,MARIA,BOROWIAK
596,HELENA,BAŁDYS
979,ALEKSANDRA,DĘBSKA
3808,MARCIN,SIDORUK
3409,JERZY,JANIAK
4624,MAŁGORZATA,NĘDZA
1112,ANNA,HUCZKO
2161,DIANA,KIWAK
2430,HELENA,CZERWIONKE
2344,ANDRZEJ,SZLACHETKA
2623,ANNA,DURDA
2704,RYSZARD,BĄK
4364,CEZARY,WALCZAK
2124,JÓZEFA,TABACZYK
75,JAN,ADAMKOWSKI
437,KAROLINA,ŚLEZIONA
3126,KEWIN,PRUSIK
313,KAROL,BAKUN
2854,AGATA,BRODA
1704,CZESŁAW,BARAN
3241,ZBIGNIEW,TARKOWSKI
3488,JUSTYNA,ŁUKOWICZ
515,APOLONIA,FRANCZYK
3749,ANDRZEJ,CHEBES
3750,LESZEK,BOGUCKI
3864,MARIA,ŁOPUCH
2927,EWA,LEWANDOWSKA
514,TADEUSZ,WAGA
2127,NADIA,ORZEŁ
2423,WŁADYSŁAWA,PIKUŁA
304,ZOFIA,KOTLIAR
223,ZUZANNA,CZAPSKA
21,KATARZYNA,KAŹMIERSKA
1368,MILENA,BANAŚ
957,BOŻENA,LECH
2600,OLIWIER,ZAKENS
2333,JULIAN,JOCHEM
2512,JERZY,PRZYBYŁO
1792,JÓZEF,ŁOSOŃ
4119,PIOTR,MIOTKE
429,ZOFIA,SKOPYK
2271,HANNA,SZYMCZEWSKA
2424,MARTA,SAWICKA
1779,OLAF,KOCHAN
273,PATRYK,ZMITROWICZ
3423,AGATA,GRABOWSKA
3352,KATARZYNA,WIECZOREK
446,MARIUSZ,KALITAN
413,ZYGMUNT,SZCZUREK
3939,MARIA,TORBICZ
1670,IWONA,DOBOSZ
1176,MAŁGORZATA,JURASIK
3259,KLAUDIA,KOMARZENIEC
3226,IRENA,BONK
4922,WŁADYSŁAW,WERNER
2235,MICHAŁ,SIWEK
1328,ZOFIA,WIRA
1156,EDWARD,MAJOCH
1037,MAGDALENA,JĘDRZEJCZAK
4788,ZUZANNA,WASIAK
3348,JAROSŁAW,KASA
3415,ŁUKASZ,URBANIAK
4991,WITOLD,HERBA
3701,MONIKA,LIŻEWSKA
291,ZBIGNIEW,ZAKRZEWSKI
1325,CZESŁAWA,KOPYTOWSKA
4653,RYSZARD,MAZUR
1822,JANINA,JAKUBIAK
3776,DOROTA,KAIM
1875,RYSZARD,GALANT
1684,KRZYSZTOF,WIŚNIEWSKI
1942,JOLANTA,RYBAKOWSKA
2411,MIŁOSZ,GORCZYCA
180,LESZEK,ZAWADZKI
1928,MAŁGORZATA,CZAJKOWSKA
3205,AGNIESZKA,OLCHÓWKA
3078,ANNA,DULSKA
528,NIKODEM,WYROSTEK
2533,ANDRZEJ,TOŚ
579,KACPER,KWIATKOWSKI
2155,JAN,BANNACH
4754,URSZULA,FIJAŁKOWSKA
3070,EVGHENI,RUTYNA
1843,BOŻENA,ŁUCZYK
1415,TEODORA,POREMBNA
1715,MARZENA,HELBIN
2692,OLIWIA,WÓJCIK
1335,MARIOLA,PIETRZYK
1946,ADAM,STAWSKI
4726,MARCIN,MURAWIECKI
2354,JANINA,LEGENZA
2239,ZBIGNIEW,JASTRZĘBSKI
3553,STANISŁAW,WACHOWIAK
4280,BARBARA,URBAŃCZYK
3815,IRENA,LIGUS
2717,NATALIA,TKACZYK
4262,KAZIMIERA,JANUSZEWSKA
3834,ANTONI,RAUS
2458,OLIWIA,LASKOWSKA
1464,HENRYK,WARGALA
1006,WANDA,FROST
4615,EMILIAN,SŁOMKA
3105,DANIEL,KABULAK
1933,MARIAN,STĘPIEŃ
3346,MIROSŁAWA,MICHALISZYN
3172,RYSZARD,BEDNARCZYK
2492,BEATA,SKORASZEWSKA
140,JAN,SOŁTYSIK
316,JANINA,MALINOWSKA
3466,EDWARD,GÓRALSKI
3924,KRYSTYNA,WITT
452,WIESŁAW,JANUSZAK
745,STANISŁAW,ŚMIGIEL
2744,WOJCIECH,HERING
742,JADWIGA,ŚNIEGOCKA
2797,JAN,KUZEL
3117,PAWEŁ,KOWALSKI
234,WACŁAW,GĘBALA
1738,ADOLF,ZACHARA
2788,IZABELA,TOMAŚKO
196,EDWARD,SOŁTYS
1599,JÓZEF,KOŹLARZEWSKI
4041,ADAM,KAŁUŻNY
2819,MARIA,TRUCHAN
3263,ANTONI,KLICH
295,AMELIA,KORZENIEWSKA
1216,DARIUSZ,STACHYRA
1608,PIOTR,KLATKIEWICZ
685,BEATA,DZIAŁO
1017,ZBIGNIEW,DZIUDZIK
4377,STANISŁAW,TOCZYŃSKI
2768,MACIEJ,MLASKAWA
87,RADOSŁAW,JANKOWSKI
2255,ROBERT,BUGAJSKI
2197,ZDZISŁAW,FUŁAWKA
4098,EWA,BOCHNIAK
933,JÓZEF,KURAL
1729,JÓZEF,PRZĄDKA
4853,JOLANTA,CHOJNACKA
4412,OLIWIA,MLECZAK
3623,GRZEGORZ,WASILEWSKI
1879,MATEUSZ,SEREJ
4539,KAZIMIERZ,ZAWADZKI
2750,JOANNA,NAWORSKA
4095,MARIANNA,DOBROWOLSKA
1093,ERYK,SEKUTERSKI
3076,NATALJA,ZAREMBA
1679,HELENA,GODLEWSKA
4684,TADEUSZ,BŁASZKOWSKI
4495,KAROLINA,JAKUSZEWSKA
1168,JURI,TURSKI
1977,ALEKSANDRA,ZDYBEL
1114,ANTONI,KUROWSKI
3243,ZOFIA,MROCZEK
2741,ADAM,HAWRYLINKA
4283,JERZY,JARECKI
4288,WŁADYSŁAW,KOZACZKIEWICZ
1798,RYSZARD,MAJKA
3171,PAWEŁ,WISZNIOWSKI
1587,JERZY,KLIMENT
2174,DOROTA,JARZĘBIAK
2217,AMELIA,BARTOSIK
2870,MIKOŁAJ,DRÓŻKA
3774,SZYMON,RYŻAK
4757,KRZYSZTOF,BOGDAN
3881,IRENA,NAJDEK
3140,MARIA,WALCZAK
2997,JANINA,JANKOWSKA
3698,NICOLE,ŚMIETAŃSKA
154,IRENA,WIERZBICKA
1930,ANTONI,SOKOŁOWSKI
2415,ŁUKASZ,PANEK
3097,ROBERT,ZAGLANICZNY
1768,ANETTA,NIESZPIELAK
4109,STANISLAV,KOBIERZYŃSKI
610,ZBIGNIEW,PYRZOWICZ
2493,ŁUCJA,MAZIARZ
867,PAWEŁ,LIPOWY
145,HUBERT,MORYTO
4016,DOROTA,BIAŁECKA
549,ROBERT,TEMPOROWICZ
4519,ARTUR,CIEŚLIŃSKI
4872,PIOTR,ROSŁANIEC
2567,SZYMON,PAŁASZ
3936,HELENA,MICHALCZYK
864,TERESA,KAŁWA
705,BEATA,NASIADKO
1083,ALEXANDRA,MATŁAWSKA
3558,PAWEŁ,TRUCHAN
2996,IRENA,STACHAL
3560,BOGUSŁAW,DZIENDZIEL
2620,DAWID,CHMIELEWSKI
4032,MARIUSZ,TARAN
1277,MAREK,MACHEJEK
4437,PAWEŁ,MARSZOLIK
652,ERYK,PUDŁO
3150,KAROLINA,KRAWCZYK
4296,FRANCISZEK,ZMACZYŃSKI
420,WOJCIECH,MACH
820,PIOTR,WIESZOŁEK
123,KRZYSZTOF,CISEK
700,HELMUT,TWARDY
2338,KAZIMIERZ,DUDEK
508,STANISŁAW,JAMRÓZ
1300,MARIUSZ,BISHOP
3693,IGNACY,JATCZAK
1867,AGNIESZKA,LIBERA
2946,MIROSŁAWA,DUDEK
4499,KRZYSZTOF,MAZURKIEWICZ
4214,KAMIL,BODZIOCH
1383,JAN,WYSOCKI
294,ANTONI,JAROSZEWSKI
1561,FELIKSA,CEGŁOWSKA
1034,SZYMON,MISHCHENKO
1845,IWONA,HAŃCZUR
476,MICHAŁ,LASOTA
1340,ANNA,PIOTEREK
1787,VIOLETTA,URSZULAK
3887,AMALIA,KALKOWSKA
341,ANNA,DOMAŃSKA
4073,JADWIGA,ZBOŻNA
4454,IWONA,BORTNIK
4498,LILIANA,WOJCIECHOWSKA
3138,MAGDALENA,WIESIOŁEK
4600,AGATA,WYSKUP
1186,ALEKSANDRA,GAJEWSKA
1833,ANETA,HREBELSKA
4268,BEATA,MYSZKA
1384,DAMIAN,CZORT
4805,STANISŁAW,SZCZOTKA
425,WOJCIECH,PUKAS
38,ELIZA,LUBOJAŃSKA
2358,MARTA,ROBASZKIEWICZ
4674,HALINA,KONBERG
4544,ADRIAN,LEŚNICKI
1330,ZOFIA,OGRODOWCZYK
1152,JÓZEFA,CZERNECKA
3417,JAROSŁAW,CIESIÓŁKIEWICZ
83,SŁAWOMIR,OKRĄGŁY
4528,TERESA,GARNYS
2914,ADRIAN,GRANOWSKI
2014,DANUTA,KOBUS
4699,HELENA,MACHEL
4245,SHOSHANA,RUSNARCZYK
2236,VICTORIA,KRZYŻKOWIAK
2490,ŁUKASZ,MIKULSKI
4894,ZOFIA,BEDNARZ
4384,CLAUDIA,TUSIEWICZ
1310,MAŁGORZATA,WALCZAK
620,LAURA,PARTYKA
754,MAGDALENA,RUTKOWSKA
3730,DOROTA,STAMIROWSKA
3604,PIOTR,RADWAŃSKI
768,MIROSŁAWA,CUDOK
2261,JAROSŁAW,MICHALAK
282,REGINA,MUCHA
4817,VANESSA,KAPICA
3673,GRAŻYNA,ZIĘCINA
4689,MARCIN,WOŹNIAK
1690,PIOTR,ŚMIETANA
4379,MARIUSZ,WASIŁEK
3220,MACIEJ,SZCZEPANIAK
782,HANNA,ZELEK
3521,MARIUSZ,KULA
2604,LUCYNA,POSMYK
3903,BOGUSŁAW,WÓJCIK
1878,RAFAŁ,KOŚKA
3007,ZBIGNIEW,PORĘBA
4137,LENA,NARUSZEWICZ
809,ANNA,ORKISZ
4589,ALICJA,SKROBECKA
4416,HELENA,BIERNAT
2053,DAWID,TARASIUK
4402,STANISŁAW,FRANKOWSKI
1272,SZYMON,NIEMACZEK
3306,EWA,LEŚNICZUK
1235,JACEK,NIEWIADOMSKI
398,JOANNA,PIOTROWICZ
4524,MACIEJ,KUCIAPSKI
4869,MIKOŁAJ,IMAS
4728,ZOFIA,RIEWE
435,JANINA,SKÓRKA
2634,AGNIESZKA,BUKOWSKA
3541,JAROSŁAW,PIERSA
2780,MICHAŁ,OLSZEWSKI
2056,PIOTR,KULIŚ
2290,STEFAN,CHOJNICKI
4051,CECYLIA,LISOŃ
4942,JULIA,KORNOWSKA
3783,URSZULA,KLISIEWICZ
4472,ALEKSANDER,DYŻAKOWSKI
4976,FILIP,KRUPA
4158,BOŻENA,WINNICKA
2650,ANNA,SZCZEŚNIAK
2783,MARIANNA,HANC
2157,BRONISŁAWA,BORCZUK
813,WŁADYSŁAWA,PODWYSZYŃSKA
1935,WOJCIECH,ADACH
3320,MARGRETE,PRIEBE
3434,TOMASZ,WYLEZOL
4460,KRYSTYNA,IDZIAK
3662,KRZYSZTOF,CHADRYSIAK
317,STANISŁAW,KABAT
2264,ARTUR,PRZEPIÓRA
4390,LEOKADIA,TABASZEWSKA
917,BEATA,TOMCZYK
3904,NATALIA,SZYMCZYK
3025,MARIIA,DĘBOWSKA
2959,JANINA,BEDNARSKA
1676,LENA,SUTKOWSKA
4426,KEVIN,JAKUBOWSKI
3109,NATALIA,TURAŁA
2728,ANNA,ŻYŁA
1889,JAN,WANIEK
2234,KRYSTYNA,JANKOWIAK
3286,EDMUND,JANKOWSKI
4111,ALICJA,KRAMARZ
2590,KORNELIA,STRÓŻYŃSKA
4101,MICHAŁ,GROMKO
1668,WALDEMAR,WOŹNIAK
3305,MACIEJ,SIARKOWSKI
3219,MACIEJ,OBŁOZA
749,OLIWIER,WIECZOREK
4866,HENRYK,TOTA
1808,STANISŁAW,CHUCHRA
1266,HUBERT,RONGERS
1194,ANTONI,OBARA
4564,IWONA,ŻUREK
1953,WERONIKA,GAJ
1944,ZBIGNIEW,WOSTEK
3481,ŁUKASZ,KILANOWSKI
1868,ARTUR,KORDULEWSKI
2320,PIOTR,SĘDEK
2061,JOANNA,BURCZYŃSKA
4086,NIKOLA,IDZIOREK
1739,ELŻBIETA,PIASECKA
3687,NADIA,SKURSKA
4661,ANNA,WIECZOREK
3620,ANNA,MIERNIK
874,SŁAWOMIR,NASZKIEWICZ
2908,ANTONI,JANIK
2470,KRZYSZTOF,DUSZA
2039,PAWEŁ,OSĘKA
1939,IRENA,PIETRZAK
3440,ZOFIA,MARECZKA
1683,ANTONINA,ZALEWSKA
3071,KAROL,PAWLIK
1409,SYLWIA,ATAEVA
2052,WŁADYSŁAW,WARDĘGA
2257,ROMAN,PIECH
157,KAMIL,MIKA
900,MARCIN,LACHOWICZ
230,PAWEŁ,KOŁODZIEJ
4369,WŁADYSŁAW,TARKOWSKI
3945,KUBA,KAPITAN
703,BRONISŁAW,KURACIŃSKI
1886,URSZULA,KWOKA
2467,WIESŁAW,BANASZEK
2631,WIOLETA,STRÓŻYK
4607,KATARZYNA,CIESIELSKA
2915,JAROSŁAW,SAMSEL
4790,WIOLETA,HAJEWSKA
1224,JOANNA,DĄBEK
1108,SANDRA,FLOREK
3682,DAGMARA,LYSKA
4065,BRONISŁAWA,ARCISZEWSKA
2760,ANDRZEJ,PAKUŁA
600,JULIA,CZYPIONKA
443,MARCIN,KUROWSKI
4090,STANISŁAW,GAŁAJDA
1174,MAŁGORZATA,SZCZEPANOWSKA
2884,MARIA,PIETRUCZUK
4808,MARIUSZ,KOWALCZYK
3216,ALOJZY,ZALEWSKI
2820,PAWEŁ,MOSIONEK
1911,BRONISŁAW,ANDRZEJEWSKI
3469,PAWEŁ,GŁODKOWSKI
825,PIOTR,MAKOWSKI
4941,TOMASZ,DANILUK
2785,STEFAN,JOKIEL
2522,MARCIN,KMIECIŃSKI
3927,MAŁGORZATA,KIMEL
1327,SEBASTIAN,STASZKIEWICZ
1075,JAN,NAJDER
2351,JÓZEF,MAZANEK
1256,BARBARA,PLUTA
2396,IZABELA,SPYRKA
4404,ŁUKASZ,BRZEZIŃSKI
2440,MATEUSZ,KUGLARZ
2543,PAWEŁ,CZECHOWSKI
2170,LILIA,SIONEK
3014,JOLANTA,SZYMANOWSKA
3090,FRANCISZEK,BIENIUSIEWICZ
523,TADEUSZ,ŁASKARZEWSKI
2555,ALEKSANDRA,HENKEL
1650,WANDA,BIELECKA
3870,JADWIGA,SALAWA
4163,MARIAN,BOKSHA
4132,ZUZANNA,KOWALEWSKA
3155,LUCJAN,KABAT
4068,TERESA,KRUK
586,PAWEŁ,KARYŚ
2038,BARTEK,KAMIŃSKI
3194,JANINA,CZAJKOWSKA
3122,TOMASZ,MOROZ
4650,ANETA,ŻELAZKO
879,ALINA,BERDZIK
3598,AMELIA,PUSZKAREWICZ
4143,BARBARA,KACZMAREK
1000,OLIWIER,PAŁUBICKI
1469,ANTONI,GANCARZ
2175,JAN,RACHWAŁ
1077,TERESA,KEMPA
3933,IHOR,DZIWOKI
1718,JADWIGA,ZABROCKA
506,CZESŁAW,NIJAKOWSKI
1470,BOŻENA,WIENCEK
100,TOMASZ,BUZES
418,MIKOŁAJ,LACHOWICZ
3406,ADOLF,CZĘCZEK
925,JAN,KUŹNIK
2249,OLIWIER,POLUCHA
310,ALICJA,KUBIŚ
4452,BEATA,STRZELECKA
4852,LIDIA,MINISZEWSKA
1141,KAROLINA,PILCH
4610,AGNIESZKA,KUKLINSKA
4027,DANUTA,SZYMAŃSKA
3752,ZBIGNIEW,JAROSIEWICZ
3649,LUDWIKA,LYSIUK
3813,LAURA,GABOR
3547,JULIA,RYCHTA
819,EDWARD,KRAMARCZUK
1669,MARTA,KAMIŃSKA
1866,MAŁGORZATA,LASOTA
1611,BOŻENA,TUCHOWSKA
4716,ROZALIA,KRAKOWSKA
1775,MARIA,BOKOTA
46,HALINA,JABŁOŃSKA
4952,JAROSŁAW,SNOPEK
4657,JULIA,SZYMCZAK
2713,MARTYNA,BIESEK
3801,ŁUKASZ,ZIELIŃSKI
1629,AGATA,WICIEJOWSKA
651,MARIUSZ,RYBSZTAD
3422,MAKSYMILIAN,BANACHOWSKI
2960,ZBIGNIEW,SZYCHOWSKI
4186,JAN,HADAM
1385,KRYSTYNA,CZECH
3215,KACPER,BOGOMOLOV
4830,KSAWERY,JEKIEL
1207,ROMAN,WĘGLARZ
1490,GRZEGORZ,ŁODEJ
3640,JÓZEF,ANDRZEJEWSKI
3457,MIROSŁAWA,KRAMAR
3321,MAGDALENA,SŁABOSZ
1466,JAN,JANISZEK
1357,BOŻENA,ŻÓŁKIEWICZ
4859,JAN,KOWALCZYK
4420,BOŻENA,CZAJKA
1304,TERESA,PIĘTKA
2065,JANINA,PIETRZAK
1740,HALINA,PARADOWSKA
427,ELŻBIETA,JANKOWSKA
2031,MICHAŁ,MAJEWSKI
247,SALOMEA,KOLORZ
1070,FRANCISZEK,KUZMA
1185,DANUTA,SALAWA
1924,MATEUSZ,KÓZKA
1403,KRYSTYNA,SEKIETA
1794,ANNA,CZEKIL
88,BARBARA,KAMIŃSKA
1595,ZOFIA,TOTOŃ
4045,EWELINA,SADKO
3509,MATEUSZ,BIENIA
134,BARBARA,KARWACKA
3921,KATARZYNA,BIŃ
4678,ARKADIUSZ,HABDAS
2810,ALICJA,WIERZCHOWSKA
2571,ŁUKASZ,JAWORSKI
1758,SYLWIA,DOMALEWSKA
1546,PAULINA,JERZMANOWSKA
4464,RENATA,JACHIMOWICZ
1432,DOMINIKA,SKRZYPCZAK
1187,MARIANNA,ROLIŃSKA
1539,PIOTR,RZĄSA
4222,MARCIN,POKŁADNIK
4017,MARCIN,KALWINEK
3587,WINCENTY,MAMROŁ
910,JACEK,ŻOK
2663,MARTA,BARAŃCZAK
1206,DAMIAN,BAJKOWSKI
1106,JANUSZ,KISIEL
854,ARKADIUSZ,STAWIARCZYK
2911,ZOFIA,ŁOPACKA
1765,MAREK,CHRAPEK
1756,JAN,MAŁKOWSKI
2211,GRZEGORZ,BACZEWSKI
3845,SARA,KĘCKA
4712,KSAWERY,BOCZEK
1173,ŁUKASZ,PAŁYS
2905,ANNA,WÓJCIK
3668,TOMASZ,KURAS
